,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
211,Marco Coleman,WAS,31,DE,16,16,0,0,0,0,2,2,0,0,0,0,12.0,52,41,11,17,11,
212,Marcellus Wiley,BUF,26,DE,16,15,0,0,0,0,1,3,0,1,0,0,10.5,65,41,24,12,7,
213,Rob Burnett,BAL,33,DE,16,16,1,3,0,3,4,3,0,5,0,0,10.5,49,40,9,9,9,
214,Corey Chavous,ARI,24,rcb,16,1,1,0,0,0,3,,,,,,,43,40,3,4,0,
215,Greg Ellis,DAL,25,DE,16,16,0,0,0,0,1,0,0,2,0,0,3.0,52,40,12,10,3,
216,Rodney Heath,CIN,26,rcb,13,9,0,0,0,0,12,0,0,1,0,0,,44,40,4,1,0,
217,Rick Lyle,NYJ,29,DE,14,14,,,,,,1,0,0,0,0,1.0,48,40,8,2,1,
218,T.J. Slaughter,JAX,23,mlb,16,7,0,0,0,0,3,,,,,,,55,40,15,1,0,
219,Gary Walker,JAX,27,dt/ldt,15,14,0,0,0,0,2,2,0,0,0,0,5.0,43,40,3,12,4,
220,Dre' Bly,STL,23,cb/rcb,16,3,3,44,0,22,10,0,1,1,0,0,1.0,43,39,4,1,1,
221,Ron Rice,DET,28,fs/SS,14,14,1,7,0,7,5,0,0,1,6,0,,67,39,28,2,0,
222,Bobby Taylor,PHI,27,RCB,16,15,3,64,0,38,20,1,0,1,0,0,,46,39,7,0,0,
223,Antoine Winfield,BUF,23,lcb,11,11,1,8,0,8,7,,,,,,,46,39,7,1,0,
224,John Browning,KAN,27,de/ldt/rdt,16,16,1,0,0,0,2,0,0,1,0,0,6.0,49,38,11,10,6,
225,Shaun Ellis,NYJ,23,de,16,3,1,1,0,1,3,1,0,2,2,0,8.5,53,38,15,12,8,
226,Sean Gilbert,CAR,30,dt/RDT,15,15,1,0,0,0,5,1,0,1,0,0,4.0,53,38,15,6,4,
227,Joe Johnson,NOR,28,DE,16,15,,,,,,3,0,2,0,0,12.0,48,38,10,11,10,
228,Tyrone Poole,IND,28,db/rcb,15,12,1,1,0,1,8,1,0,1,8,0,,50,38,12,2,0,
229,Deion Sanders,WAS,33,RCB,16,15,4,91,0,32,9,1,3,2,0,0,,41,38,3,0,0,
230,Corey Simon,PHI,23,LDT/rdt,16,16,0,0,0,0,3,2,0,1,5,0,9.5,51,38,13,8,8,
231,George Teague,DAL,29,FS,9,9,0,0,0,0,1,1,0,0,0,0,,43,38,5,1,0,
232,Ashley Ambrose,ATL,30,RCB,16,16,4,139,1,42,16,1,0,0,0,0,,38,37,1,2,0,
233,Fernando Bryant,JAX,23,LCB/rcb,14,14,1,0,0,0,8,0,0,1,5,0,,43,37,6,3,0,
234,Phillip Daniels,CHI,27,DE,14,14,0,0,0,0,4,0,0,1,0,0,6.0,42,37,5,7,6,
235,Corey Fuller,CLE,29,LCB,15,15,3,0,0,0,10,1,0,1,0,0,,42,37,5,0,0,
236,Eric Hicks,KAN,24,de,13,11,0,0,0,0,2,0,0,1,0,0,14.0,46,37,9,16,14,
237,Darren Howard,NOR,24,DE,16,16,1,46,0,46,7,0,1,2,0,0,11.0,53,37,16,15,11,
238,Jevon Kearse,TEN,24,DE,16,16,0,0,0,0,6,4,0,0,0,0,11.5,51,37,14,11,9,
239,John Keith,SFO,23,ss,6,3,1,0,0,0,1,4,0,0,0,0,1.0,53,37,16,1,1,
240,Emmanuel McDaniel,NYG,28,cb/rcb,16,3,6,30,0,17,13,0,0,1,0,0,1.0,40,37,3,2,1,
241,Pierson Prioleau,SFO,23,fs/lcb,14,6,1,13,0,13,3,2,0,0,0,0,,46,37,9,0,0,
242,Mark Simoneau,ATL,23,lb/mlb,14,4,0,0,0,0,3,,,,,,0.5,47,37,10,3,1,
243,Jimmy Spencer,DEN,31,cb/lcb,16,6,3,102,2,79,8,1,0,1,0,0,1.0,40,37,3,2,1,
244,Jason Taylor,MIA,26,DE,16,16,1,2,0,2,6,2,0,4,29,1,14.5,63,37,26,13,13,
245,Ted Washington,BUF,32,NT,16,16,0,0,0,0,1,,,,,,2.5,58,37,21,4,3,
246,Pat Williams,BUF,28,de,16,4,,,,,,1,0,2,0,0,2.5,55,37,18,7,2,
247,Cornelius Bennett,IND,35,LB,16,15,0,0,0,0,4,0,0,1,0,0,3.0,50,36,14,6,3,
248,Tom Carter,CIN,28,cb/LCB,16,11,2,40,0,30,11,,,,,,,43,36,7,0,0,
249,Jay Foreman,BUF,24,,15,3,,,,,,1,0,0,0,0,,55,36,19,0,0,
250,Cory Hall,CIN,24,ss,16,6,1,12,0,12,2,,,,,,4.0,41,36,5,4,4,
251,Cedric Jones,NYG,26,DE,16,16,0,0,0,0,5,,,,,,3.5,47,36,11,7,4,
252,Brandon Noble,DAL,26,rdt,16,9,0,0,0,0,1,1,0,0,0,0,1.0,43,36,7,1,1,
253,Ryan Phillips,NYG,26,LB,16,15,2,22,0,12,3,1,0,0,0,0,1.5,52,36,16,3,1,
254,Trevor Pryce,DEN,25,rdt,16,16,0,0,0,0,5,2,0,1,28,1,12.0,47,36,11,13,11,
255,Kurt Schulz,DET,32,fs,11,11,7,53,0,19,11,1,0,0,0,0,,54,36,18,0,0,
256,Bryant Westbrook,DET,26,LCB,13,13,6,126,1,101,19,,,,,,,49,36,13,0,0,
257,Tony Blevins,IND,25,db,16,1,0,0,0,0,2,1,0,1,0,0,,44,35,9,0,0,
258,Terrell Buckley,DEN,29,rcb,16,16,6,110,1,33,12,,,,,,,38,35,3,1,0,
259,Ray Crockett,DEN,33,lcb,13,11,4,31,1,26,12,1,0,0,0,0,1.0,38,35,3,1,1,
260,Daryl Gardener,MIA,27,dt/rdt,10,10,0,0,0,0,1,,,,,,2.5,49,35,14,9,4,
261,Antonio Langham,NWE,28,cb/fs/rcb,15,7,1,24,0,24,4,,,,,,,40,35,5,1,0,
262,Chris McAlister,BAL,23,lcb/RCB,16,16,4,165,1,98,14,0,0,1,0,0,,41,35,6,1,0,
263,Michael McCrary,BAL,30,DE,16,16,0,0,0,0,3,1,0,3,0,0,6.5,44,35,9,12,7,1
264,Shelton Quarles,TAM,29,lb,14,13,1,5,0,5,5,0,0,2,5,0,2.0,50,35,15,3,2,
265,Samari Rolle,TEN,24,cb/lcb/RCB,15,15,7,140,1,81,16,0,0,1,0,0,1.5,38,35,3,1,2,
266,Michael Sinclair,SEA,32,de,16,16,0,0,0,0,1,4,0,4,69,1,3.5,48,35,13,5,3,
267,Henri Crockett,ATL,26,LB,15,12,0,0,0,0,2,1,0,0,0,0,2.0,40,34,6,6,1,
268,Jason Ferguson,NYJ,26,dt/NT,15,11,,,,,,,,,,,1.0,45,34,11,3,1,
269,Steve Foley,CIN,25,LB,16,16,1,1,0,1,8,2,0,1,0,0,4.0,43,34,9,6,3,
270,James Jones,DET,31,NT,16,16,,,,,,2,0,1,0,0,3.0,45,34,11,9,3,
271,Chester McGlockton,KAN,31,ldt,15,15,0,0,0,0,3,0,0,1,0,0,4.5,39,34,5,9,5,
272,Darren Mickell,SDG,30,de,16,16,0,0,0,0,1,2,0,0,0,0,6.0,35,34,1,9,4,
273,Kenny Wright,MIN,23,cb/lcb,16,7,0,0,0,0,3,0,0,1,11,0,,40,34,6,0,0,
274,Kenyatta Wright,BUF,22,rilb,16,1,,,,,,,,,,,,40,34,6,0,0,
275,Peter Boulware,BAL,26,LB,16,15,0,0,0,0,1,2,0,0,0,0,7.0,39,33,6,9,6,
276,Jim Flanigan,CHI,29,LDT,16,14,,,,,,0,0,1,0,0,4.0,46,33,13,10,3,
277,Walt Harris,CHI,26,cb/lcb,12,12,2,35,1,35,13,1,0,0,0,0,,42,33,9,1,0,
278,Robert Jones,MIA,31,lb/mlb,16,16,,,,,,0,0,1,0,0,,51,33,18,4,0,
279,Anthony McFarland,TAM,23,dt/ldt/nt,16,16,,,,,,1,0,1,0,0,6.5,50,33,17,7,6,
280,Mike Rucker,CAR,25,de,16,1,0,0,0,0,1,1,0,0,0,0,2.5,39,33,6,9,2,
281,Mao Tosi,ARI,24,ldt/rdt,15,10,,,,,,,,,,,,43,33,10,1,0,
282,Keith Traylor,DEN,31,ldt,16,16,0,0,0,0,2,2,0,1,0,0,1.0,37,33,4,7,1,
283,Bryant Young,SFO,28,LDT,15,15,0,0,0,0,4,1,0,1,0,0,9.5,45,33,12,15,11,
284,John Copeland,CIN,30,de/rdt,16,16,0,0,0,0,1,0,0,1,4,0,1.0,39,32,7,7,1,
285,Jason Fisk,TEN,28,RDT,15,15,0,0,0,0,1,1,0,0,0,0,2.0,40,32,8,6,2,
286,Kenny Holmes,TEN,27,DE,14,13,0,0,0,0,3,5,0,0,0,0,8.0,37,32,5,9,4,
287,Cortez Kennedy,SEA,32,rdt,16,16,1,14,0,14,9,,,,,,1.0,50,32,18,2,1,
288,Riddick Parker,SEA,28,ldt,16,16,,,,,,,,,,,,48,32,16,4,0,
289,Roman Phifer,NYJ,32,lb/rolb,16,10,0,0,0,0,1,1,0,0,0,0,4.0,45,32,13,6,4,
290,Izell Reese,DAL,26,fs,16,7,2,60,0,46,6,,,,,,,47,32,15,1,0,1
291,John Thierry,GNB,29,DE,16,16,0,0,0,0,2,,,,,,6.5,40,32,8,11,5,
292,Zack Bronson,SFO,26,fs/ss,9,7,3,75,0,43,5,2,0,0,0,0,,38,31,7,1,0,
293,Shane Burton,NYJ,26,DE,16,16,0,0,0,0,8,0,0,1,4,0,1.0,49,31,18,4,0,
294,Kevin Carter,STL,27,DE,16,13,,,,,,1,1,1,0,0,10.5,35,31,4,12,10,
295,Corey Harris,BAL,31,,16,0,2,44,0,42,4,1,1,0,0,0,,34,31,3,1,0,
296,Adrian Ross,CIN,25,mlb,13,4,0,0,0,0,3,,,,,,1.0,33,31,2,2,1,
297,Dana Stubblefield,WAS,30,RDT,15,14,0,0,0,0,4,0,0,1,0,0,2.5,40,31,9,7,3,
298,Orlando Thomas,MIN,28,fs,9,9,1,0,0,0,5,0,0,2,0,0,1.0,38,31,7,1,1,
299,Reggie Tongue,SEA,27,ss,16,6,0,0,0,0,5,1,0,0,0,0,,40,31,9,1,0,
300,Mike Wells,CHI,29,RDT,16,14,1,21,0,21,2,,,,,,1.0,48,31,17,2,1,
301,Bernard Whittington,IND,29,de/dt/ldt,15,12,,,,,,,,,,,1.0,42,31,11,3,1,
302,Renaldo Wynn,JAX,26,DE,14,14,,,,,,1,0,0,0,0,3.5,35,31,4,5,3,
303,Jimmy Wyrick,DET,24,,6,0,,,,,,1,0,0,0,0,,36,31,5,0,0,
304,Keion Carpenter,BUF,23,fs,12,12,5,63,0,22,7,,,,,,,33,30,3,0,0,
305,Russell Davis,ARI,25,ldt/rdt,13,9,0,0,0,0,1,1,0,0,0,0,0.5,38,30,8,3,1,
306,Paul Grasmanis,PHI,26,,16,0,,,,,,,,,,,3.5,35,30,5,7,3,
307,Ed Jasper,ATL,27,ldt/RDT,15,15,,,,,,2,0,0,0,0,3.5,42,30,12,9,3,
308,Patrick Kerney,ATL,24,DE,16,16,1,8,0,8,4,,,,,,2.5,42,30,12,5,3,
309,Mike McKenzie,GNB,24,lcb,10,8,1,26,0,26,6,1,1,0,0,0,,33,30,3,1,0,
310,Robert Porcher,DET,31,DE,16,16,0,0,0,0,3,2,0,1,0,0,8.0,36,30,6,10,6,
311,Simeon Rice,ARI,26,DE,15,11,0,0,0,0,3,1,0,1,0,0,7.5,33,30,3,12,6,
312,Raynoch Thompson,ARI,23,lb,11,9,,,,,,,,,,,,43,30,13,4,0,
313,Dan Williams,KAN,31,rdt,12,10,,,,,,0,1,1,9,0,7.5,35,30,5,9,8,
314,Jerry Wilson,MIA,27,lb,16,1,1,19,0,19,7,1,0,0,0,0,0.5,39,30,9,3,0,
315,Jeff Zgonina,STL,30,dt/rdt,16,11,,,,,,0,0,3,0,0,2.0,37,30,7,5,2,
316,Tim Bowens,MIA,27,dt/ldt,15,15,1,0,0,0,4,,,,,,2.5,40,29,11,11,3,
317,Tyrone Carter,MIN,24,fs/s,15,7,,,,,,1,0,0,0,0,,38,29,9,0,0,
318,Jimmy Hitchcock,CAR,30,cb,16,2,3,116,1,88,4,1,1,0,0,0,,30,29,1,0,0,
319,Ken Irvin,BUF,28,RCB,16,16,2,1,0,1,11,,,,,,,31,29,2,2,0,
320,Ellis Johnson,IND,27,RDT,13,13,1,-1,0,-1,3,1,0,0,0,0,5.0,40,29,11,6,4,
321,Marcus Jones,TAM,27,de,16,16,,,,,,0,0,1,0,0,13.0,36,29,7,15,14,
322,Sam Madison,MIA,26,RCB,16,16,5,80,0,34,12,2,1,2,20,1,,39,29,10,1,0,
323,Mike Maslowski,KAN,26,lb,16,5,0,0,0,0,2,1,0,1,0,0,2.0,41,29,12,6,2,
324,Gerald McBurrows,ATL,27,fs/s,16,4,0,0,0,0,1,0,0,2,0,0,2.0,36,29,7,2,1,
325,Julian Peterson,SFO,22,lolb,13,7,2,33,0,31,10,,,,,,4.0,46,29,17,6,4,
326,Brady Smith,ATL,27,DE,15,14,0,0,0,0,4,2,0,0,0,0,4.5,34,29,5,6,3,
327,Chidi Ahanotu,TAM,30,de,16,16,0,0,0,0,4,2,0,1,0,0,3.5,47,28,19,3,3,
328,Rogers Beckett,SDG,23,fs/s,16,3,1,7,0,7,2,,,,,,1.0,39,28,11,1,1,
329,Keith Brooking,ATL,25,lb,5,5,0,0,0,0,2,1,0,0,0,0,1.0,36,28,8,3,1,
330,Fakhir Brown,SDG,23,lcb,9,8,1,0,0,0,10,,,,,,,35,28,7,0,0,
331,Greg Favors,TEN,26,LB,16,15,0,0,0,0,1,1,0,0,0,0,5.5,37,28,9,7,6,
332,Aaron Glenn,NYJ,28,cb/LCB,16,16,4,34,0,34,14,,,,,,,37,28,9,0,0,
333,Darius Holland,CLE,27,,16,1,1,0,0,0,2,2,0,0,0,0,1.0,32,28,4,0,1,
334,Bernard Holsey,IND,27,DE,16,13,0,0,0,0,1,0,0,1,48,1,2.0,42,28,14,5,1,
335,Darryll Lewis,SDG,32,cb/lcb,15,7,1,6,0,3,4,1,0,1,29,0,1.0,30,28,2,4,0,
336,Michael Myers,DAL,24,ldt,13,7,0,0,0,0,2,1,0,1,0,0,,35,28,7,4,0,
337,Sam Rogers,BUF,30,lb,11,11,1,10,0,10,2,3,0,1,0,0,5.0,40,28,12,3,2,
338,Tracy Scroggins,DET,31,DE,16,15,0,0,0,0,2,1,0,0,0,0,6.5,44,28,16,8,5,
339,Aaron Smith,PIT,24,de,16,15,0,0,0,0,1,,,,,,4.0,42,28,14,10,3,
340,Johnnie Harris,OAK,28,ss,15,2,0,0,0,0,4,1,0,0,0,0,,33,27,6,2,0,
341,Ernie Logan,NYJ,32,nt,16,4,,,,,,2,0,0,0,0,,35,27,8,0,0,
342,Hardy Nickerson,JAX,35,lb/mlb,6,6,1,10,0,10,7,,,,,,1.0,31,27,4,2,1,
343,Talance Sawyer,MIN,24,DE,16,16,0,0,0,0,3,0,0,2,0,0,6.0,37,27,10,13,6,
344,Tony Williams,MIN,25,dt/nt,14,12,,,,,,,,,,,4.0,33,27,6,7,4,
345,Lewis Bush,KAN,31,lb,16,8,1,33,0,33,2,1,0,1,0,0,1.0,29,26,3,2,1,
346,Al Harris,PHI,26,cb/rcb,16,4,0,1,0,1,3,,,,,,,27,26,1,1,0,
347,Kevin Henry,PIT,32,de,15,15,0,0,0,0,5,0,0,1,0,0,,44,26,18,4,0,
348,Tory James,OAK,27,cb,16,1,2,25,0,25,9,,,,,,,29,26,3,1,0,
349,Tim Morabito,CAR,27,LDT,16,13,,,,,,0,0,1,0,0,2.0,27,26,1,5,2,
350,Brad Ottis,ARI,28,DE,15,11,0,0,0,0,1,,,,,,1.0,38,26,12,3,0,
351,Kavika Pittman,DEN,26,de,15,15,0,0,0,0,2,1,0,1,0,0,7.0,28,26,2,13,6,
352,Mark Smith,ARI,26,ldt/rdt,14,7,,,,,,,,,,,3.0,33,26,7,13,6,
353,Matt Stevens,2TM,27,,16,4,1,0,0,0,1,2,0,1,1,0,,36,26,10,0,0,
354,Rayna Stewart,JAX,27,FS,12,10,2,37,0,24,4,0,0,2,2,0,,33,26,7,1,0,
355,Jessie Tuggle,ATL,35,lb/mlb,8,7,0,0,0,0,3,,,,,,,33,26,7,3,0,
356,Kimo von Oelhoffen,PIT,29,NT,16,16,0,0,0,0,2,1,0,0,0,0,1.0,39,26,13,6,0,
357,Josh Williams,IND,24,dt/ldt,14,7,,,,,,1,0,1,0,0,3.0,42,26,16,3,4,1
358,Tony Bryant,OAK,24,DE,16,16,0,0,0,0,2,2,0,1,3,0,5.5,38,25,13,9,6,
359,Rosevelt Colvin,CHI,23,lb,13,8,0,0,0,0,3,4,0,1,0,0,3.0,34,25,9,1,1,
360,Na'il Diggs,GNB,22,lb,13,12,0,0,0,0,2,0,0,1,52,0,,34,25,9,3,0,
361,Kenny Mixon,MIA,25,de/rdt,16,16,0,0,0,0,2,1,0,1,0,0,2.5,44,25,19,6,3,
362,John Randle,MIN,33,de/dt,16,16,0,0,0,0,2,2,0,0,0,0,8.0,26,25,1,8,6,
363,Darrell Russell,OAK,24,DT/rdt,16,16,0,0,0,0,7,1,0,1,0,0,3.0,34,25,9,13,4,1
364,Marquis Walker,DET,28,lb,12,2,1,12,0,12,7,1,1,2,0,0,,27,25,2,2,0,
365,Chuck Wiley,ATL,25,,16,0,0,0,0,0,1,,,,,,4.0,39,25,14,3,3,
366,Ray Agnew,STL,33,de/dt/LDT,15,15,0,0,0,0,1,,,,,,4.0,32,24,8,4,4,
367,Trace Armstrong,MIA,35,,16,0,0,0,0,0,1,7,0,0,0,0,16.5,34,24,10,12,12,
368,Stalin Colinet,CLE,26,ldt/RDT,16,16,0,0,0,0,3,2,0,1,0,0,3.5,33,24,9,4,3,
369,Earl Little,CLE,27,,16,0,1,7,0,7,5,0,1,1,0,0,,26,24,2,2,0,
370,Alex Molden,NOR,27,cb/lcb,15,6,3,24,0,24,9,,,,,,,33,24,9,1,0,
371,Henry Thomas,NWE,35,nt,16,5,1,16,0,16,2,0,0,1,0,0,4.5,42,24,18,4,6,
372,Chris Watson,BUF,23,lcb,16,5,0,0,0,0,2,0,4,2,0,0,,30,24,6,1,0,
373,Sam Adams,BAL,27,LDT,16,16,0,0,0,0,6,0,0,1,0,0,2.0,27,23,4,7,2,
374,William Bartee,KAN,23,cb,16,3,0,0,0,0,2,,,,,,1.0,27,23,4,2,1,
375,Lamar Campbell,DET,24,lcb/rcb,16,2,1,42,1,42,8,,,,,,,38,23,15,0,0,
376,Jason Craft,JAX,24,lcb/rcb,16,3,0,0,0,0,4,0,0,1,4,0,,27,23,4,0,0,
377,Santana Dotson,GNB,31,dt,12,11,,,,,,,,,,,6.0,38,23,15,7,7,
378,Luther Elliss,DET,27,DT,16,16,0,0,0,0,2,0,0,2,3,0,3.0,39,23,16,6,3,
379,Chris Hayes,NYJ,28,fs/ss,16,8,1,0,0,0,2,0,0,1,0,0,,29,23,6,1,0,
380,David Macklin,IND,22,db/rcb,16,2,2,35,0,35,8,,,,,,,27,23,4,1,0,
381,Christian Peter,NYG,28,de/LDT,16,15,,,,,,,,,,,1.0,37,23,14,2,1,
382,Maa Tanuvasa,DEN,30,de,16,16,0,0,0,0,1,0,0,4,38,0,4.0,31,23,8,8,4,
383,Brandon Whiting,PHI,24,de,16,11,0,0,0,0,3,1,0,2,0,0,3.5,34,23,11,3,3,
384,Todd Collins,STL,30,lb,14,11,,,,,,1,0,0,0,0,1.0,24,22,2,3,0,
385,Ebenezer Ekuban,DAL,24,de,12,2,,,,,,2,0,1,0,0,6.5,29,22,7,9,6,
386,John Engelberger,SFO,24,DE,16,13,0,0,0,0,4,1,0,0,0,0,3.0,30,22,8,5,2,
387,Darrell Green,WAS,40,cb,13,2,3,35,0,33,8,2,0,0,0,0,,23,22,1,0,0,
388,Vonnie Holliday,GNB,25,de,12,9,1,3,0,3,3,,,,,,5.0,35,22,13,7,3,
389,Lance Johnstone,OAK,27,de,14,9,0,0,0,0,1,2,0,0,0,0,3.5,32,22,10,6,3,
390,Chike Okeafor,SFO,24,,15,0,,,,,,1,0,0,0,0,2.0,31,22,9,2,2,
391,Seth Payne,JAX,25,de/ldt/RDT,16,14,,,,,,,,,,,2.0,33,22,11,3,2,
392,Jeff Posey,SFO,25,lb/lolb,16,9,0,0,0,0,2,0,0,1,0,0,0.5,33,22,11,1,1,
393,Deshea Townsend,PIT,25,,16,0,0,0,0,0,7,,,,,,3.5,29,22,7,3,4,
394,Jerry Azumah,CHI,23,lcb,14,4,1,2,0,2,7,1,0,0,0,0,,26,21,5,1,0,
395,Corwin Brown,DET,30,fs/ss,14,4,2,12,0,12,5,1,0,0,0,0,0.5,31,21,10,1,1,
396,Antuan Edwards,GNB,23,db/lcb,12,3,2,4,0,4,9,,,,,,,25,21,4,0,0,
397,Albert Fontenot,SDG,30,de,15,15,0,0,0,0,1,,,,,,4.0,25,21,4,4,3,1
398,Cornelius Griffin,NYG,24,,15,0,0,0,0,0,5,,,,,,5.0,25,21,4,11,5,
399,R.W. McQuarters,CHI,24,cb,15,2,1,61,1,61,2,,,,,,1.0,28,21,7,0,0,
400,Jay Williams,CAR,29,DE/rdt,16,14,0,0,0,0,1,1,0,0,0,0,6.0,27,21,6,8,5,
401,Henry Ford,TEN,29,de/dt,14,3,,,,,,0,0,1,30,1,2.0,32,20,12,9,2,
402,Scott Kowalkowski,DET,32,lb/mlb,16,2,0,0,0,0,2,2,0,1,2,0,,28,20,8,0,0,
403,Al Lucas,CAR,22,,13,0,0,0,0,0,1,2,0,1,0,0,,24,20,4,4,0,
404,Kato Serwanga,NWE,24,,15,0,0,0,0,0,2,1,0,2,0,0,2.0,23,20,3,1,1,
405,Tony Siragusa,BAL,33,RDT,15,15,0,0,0,0,3,0,0,1,0,0,,27,20,7,4,0,
406,Lorenzo Styles,STL,26,lb,16,5,0,0,0,0,1,,,,,,1.0,27,20,7,3,2,
407,Zack Walz,ARI,24,lb,6,5,1,0,0,0,2,,,,,,,30,20,10,1,0,
408,Larry Whigham,NWE,28,fs,14,4,0,0,0,0,2,,,,,,,28,20,8,2,0,
409,Robert Bailey,BAL,32,,16,0,0,0,0,0,1,1,0,1,27,0,,19,19,0,0,0,
410,David Bowens,GNB,23,,14,0,,,,,,0,0,1,0,0,3.5,26,19,7,6,4,
411,Brant Boyer,JAX,29,lb/mlb,12,5,1,12,0,12,1,,,,,,3.5,23,19,4,5,4,
412,John Burrough,MIN,28,de/dt,14,6,0,0,0,0,1,,,,,,2.0,29,19,10,4,1,
413,Antonio Cochran,SEA,24,,15,0,0,0,0,0,2,,,,,,0.5,22,19,3,2,1,
414,Scott Frost,NYJ,25,rs,16,1,1,1,0,1,1,,,,,,1.0,29,19,10,2,1,
415,Jevon Langford,CIN,26,de,11,3,0,0,0,0,2,,,,,,,22,19,3,2,0,
416,Ray Mickens,NYJ,27,,16,0,0,0,0,0,5,,,,,,,22,19,3,0,0,
417,Hannibal Navies,CAR,23,,13,1,1,0,0,0,2,1,0,0,0,0,2.0,20,19,1,3,1,
418,Perry Phenix,TEN,26,,16,0,1,87,1,87,4,0,0,1,0,0,,25,19,6,1,0,
419,John Thornton,TEN,24,LDT,16,16,0,0,0,0,1,0,0,1,0,0,4.0,28,19,9,6,4,
420,Travares Tillman,BUF,23,fs,15,4,0,0,0,0,1,,,,,,,22,19,3,0,0,
421,James Trapp,BAL,31,cb,16,1,0,0,0,0,2,,,,,,2.0,21,19,2,1,2,
422,Eric Warfield,KAN,24,lcb,13,3,0,0,0,0,1,,,,,,,21,19,2,0,0,
423,Chad Hennings,DAL,35,rdt,8,8,0,0,0,0,1,1,0,1,0,0,,25,18,7,2,0,
424,Cletidus Hunt,GNB,24,de/dt,16,11,0,0,0,0,3,,,,,,5.0,28,18,10,7,5,
425,Dexter Jackson,TAM,23,,13,0,,,,,,0,0,1,0,0,,20,18,2,1,0,
426,Jeff Kelly,ATL,25,lb/mlb,12,6,0,0,0,0,1,,,,,,,25,18,7,4,0,
427,Mike Mamula,PHI,27,de,15,6,0,0,0,0,3,,,,,,5.5,23,18,5,6,5,
428,Russell Maryland,GNB,31,NT,16,16,0,0,0,0,2,,,,,,,36,18,18,2,0,1
429,Clyde Simmons,CHI,36,rdt,16,2,0,0,0,0,3,0,0,1,0,0,0.5,25,18,7,0,1,
430,Joel Smeenge,JAX,32,,12,1,,,,,,1,0,0,0,0,6.0,20,18,2,6,5,
431,Alonzo Spellman,DAL,29,DE/ldt,16,15,0,0,0,0,3,1,0,0,0,0,5.0,24,18,6,6,4,
432,Kiwaukee Thomas,JAX,23,cb,16,3,0,0,0,0,4,0,0,1,0,0,,19,18,1,0,0,
